participant_id,action,reward,response_time,reward_action1,reward_action2,reward_action3,reward_action4,trial_id
3,2.0,73.0,867.0,37,32,73,51,123
3,2.0,65.0,953.0,37,48,65,48,124
3,2.0,73.0,779.0,33,35,73,46,125
3,2.0,66.0,912.0,37,35,66,41,126
3,2.0,59.0,927.0,45,41,59,37,127
3,2.0,69.0,1442.0,29,37,69,40,128
3,2.0,75.0,922.0,34,40,75,47,129
3,2.0,67.0,1014.0,32,40,67,40,130
3,2.0,63.0,1085.0,43,40,63,42,131
3,2.0,74.0,1228.0,48,44,74,37,132
3,2.0,70.0,912.0,35,45,70,49,133
3,2.0,77.0,905.0,39,37,77,47,134
3,2.0,70.0,960.0,42,35,70,46,135
3,2.0,78.0,1087.0,34,34,78,56,136
3,2.0,74.0,894.0,29,39,74,54,137
3,2.0,70.0,973.0,33,28,70,46,138
3,2.0,68.0,971.0,33,31,68,54,139
3,2.0,67.0,1245.0,33,33,67,60,140
3,2.0,63.0,1100.0,37,26,63,56,141
3,2.0,65.0,930.0,33,34,65,57,142
3,2.0,60.0,1141.0,36,35,60,51,143
3,2.0,60.0,1037.0,44,38,60,55,144
3,2.0,62.0,903.0,47,35,62,48,145
3,2.0,61.0,829.0,46,47,61,57,146
3,2.0,70.0,1736.0,46,35,70,43,147
3,2.0,60.0,954.0,46,44,60,59,148
3,2.0,56.0,1158.0,39,35,56,51,149
4,0.0,84.0,1151.0,84,87,42,23,0
4,1.0,90.0,757.0,90,90,46,18,1
4,2.0,53.0,724.0,80,84,53,28,2
4,3.0,24.0,534.0,87,81,50,24,3
4,1.0,92.0,530.0,86,92,61,28,4
4,0.0,75.0,561.0,75,78,55,30,5
4,1.0,78.0,628.0,71,78,50,34,6
4,1.0,83.0,574.0,75,83,58,43,7
4,1.0,80.0,573.0,77,80,52,30,8
4,1.0,80.0,631.0,70,80,43,28,9
4,1.0,91.0,607.0,65,91,49,29,10
4,1.0,90.0,752.0,77,90,53,30,11
4,1.0,79.0,828.0,66,79,44,29,12
4,1.0,90.0,576.0,66,90,45,30,13
4,,,,67,81,45,35,14
4,1.0,75.0,617.0,59,75,39,32,15
4,1.0,82.0,621.0,67,82,54,33,16
4,1.0,82.0,537.0,64,82,51,20,17
4,1.0,87.0,556.0,61,87,42,28,18
4,1.0,85.0,553.0,62,85,50,27,19
4,1.0,87.0,538.0,55,87,46,32,20
4,1.0,87.0,673.0,59,87,51,34,21
4,1.0,79.0,512.0,56,79,50,38,22
4,1.0,75.0,662.0,57,75,45,34,23
4,1.0,75.0,547.0,61,75,47,34,24
4,0.0,59.0,712.0,59,74,40,33,25
4,1.0,82.0,507.0,50,82,42,37,26
4,1.0,72.0,523.0,57,72,48,41,27
4,1.0,73.0,586.0,60,73,48,37,28
4,1.0,71.0,481.0,66,71,47,38,29
4,1.0,57.0,536.0,65,57,48,34,30
4,1.0,62.0,459.0,64,62,48,28,31
4,1.0,56.0,514.0,63,56,51,23,32
4,1.0,58.0,540.0,61,58,49,37,33
4,1.0,61.0,576.0,57,61,54,30,34
4,3.0,30.0,924.0,56,67,57,30,35
4,1.0,64.0,1080.0,59,64,52,29,36
4,1.0,65.0,768.0,48,65,56,27,37
4,1.0,64.0,570.0,46,64,46,27,38
4,1.0,60.0,728.0,59,60,42,35,39
4,1.0,63.0,639.0,55,63,47,26,40
4,1.0,63.0,712.0,55,63,48,14,41
4,1.0,58.0,565.0,56,58,50,17,42
4,1.0,56.0,604.0,53,56,52,20,43
4,1.0,55.0,1165.0,52,55,60,17,44
4,1.0,61.0,1036.0,56,61,59,16,45
4,1.0,55.0,6410.0,52,55,49,17,46
4,1.0,51.0,3135.0,58,51,54,18,47
4,1.0,57.0,1074.0,59,57,56,23,48
4,1.0,52.0,1645.0,65,52,51,14,49
4,1.0,52.0,4578.0,67,52,52,18,50
4,1.0,52.0,3816.0,67,52,51,26,51
4,1.0,66.0,1787.0,71,66,48,17,52
4,1.0,57.0,1687.0,71,57,48,19,53
4,1.0,57.0,2044.0,69,57,55,14,54
4,1.0,46.0,1644.0,69,46,48,12,55
4,1.0,68.0,440.0,68,68,47,8,56
4,1.0,60.0,564.0,61,60,51,19,57
4,1.0,57.0,4326.0,63,57,63,19,58
4,1.0,54.0,585.0,58,54,51,23,59
4,1.0,53.0,1169.0,62,53,61,18,60
4,1.0,50.0,855.0,53,50,53,18,61
4,1.0,61.0,436.0,59,61,50,13,62
4,1.0,50.0,1040.0,65,50,54,26,63
4,1.0,58.0,459.0,61,58,52,35,64
4,1.0,54.0,630.0,65,54,54,27,65
4,1.0,56.0,803.0,61,56,61,23,66
4,1.0,66.0,525.0,63,66,61,28,67
4,1.0,71.0,537.0,55,71,62,21,68
4,1.0,57.0,475.0,61,57,64,33,69
4,1.0,56.0,577.0,54,56,58,29,70
4,1.0,51.0,754.0,50,51,58,24,71
4,1.0,50.0,565.0,49,50,53,34,72
4,1.0,61.0,422.0,47,61,50,30,73
4,1.0,63.0,532.0,49,63,51,31,74
4,1.0,68.0,418.0,49,68,57,40,75
4,1.0,56.0,571.0,42,56,44,41,76
4,1.0,59.0,467.0,48,59,43,39,77
4,1.0,66.0,476.0,42,66,48,35,78
4,1.0,56.0,403.0,42,56,50,40,79
4,1.0,56.0,612.0,43,56,51,35,80
4,1.0,59.0,835.0,48,59,49,37,81
4,1.0,59.0,550.0,39,59,48,31,82
4,1.0,55.0,555.0,32,55,54,36,83
4,1.0,52.0,469.0,38,52,51,40,84
4,1.0,61.0,526.0,43,61,58,34,85
4,1.0,60.0,511.0,43,60,51,32,86
4,1.0,58.0,536.0,40,58,62,32,87
4,1.0,61.0,473.0,45,61,64,43,88
4,,,,50,56,60,34,89
4,1.0,54.0,515.0,39,54,62,39,90
4,1.0,53.0,516.0,47,53,64,38,91
4,1.0,53.0,574.0,35,53,50,38,92
4,1.0,57.0,930.0,40,57,60,40,93
4,1.0,54.0,529.0,40,54,50,36,94
4,1.0,49.0,505.0,36,49,65,39,95
4,1.0,56.0,572.0,33,56,68,40,96
4,1.0,55.0,448.0,37,55,71,48,97
4,1.0,51.0,543.0,36,51,78,45,98
4,1.0,54.0,530.0,27,54,79,47,99
4,1.0,59.0,553.0,35,59,79,46,100
4,1.0,63.0,525.0,28,63,85,43,101
4,1.0,62.0,420.0,38,62,80,34,102
4,1.0,62.0,1062.0,36,62,82,43,103
4,1.0,54.0,585.0,31,54,83,50,104
4,1.0,58.0,587.0,35,58,85,38,105
4,1.0,55.0,631.0,35,55,71,41,106
4,1.0,52.0,645.0,34,52,74,42,107
4,1.0,59.0,661.0,23,59,83,46,108
4,1.0,57.0,536.0,34,57,69,53,109
4,1.0,51.0,711.0,33,51,75,52,110
4,1.0,49.0,698.0,18,49,64,46,111
4,1.0,47.0,566.0,33,47,68,51,112
4,1.0,55.0,829.0,34,55,74,43,113
4,1.0,46.0,457.0,31,46,80,38,114
4,1.0,40.0,1121.0,30,40,70,40,115
4,1.0,44.0,1079.0,36,44,73,45,116
4,1.0,47.0,954.0,26,47,66,39,117
4,1.0,46.0,1355.0,30,46,71,49,118
4,1.0,50.0,608.0,24,50,70,37,119
4,1.0,47.0,467.0,33,47,71,35,120
4,1.0,45.0,448.0,29,45,65,39,121
4,1.0,43.0,496.0,29,43,71,45,122
4,1.0,32.0,549.0,37,32,73,51,123
4,1.0,48.0,476.0,37,48,65,48,124
4,1.0,35.0,746.0,33,35,73,46,125
4,1.0,35.0,483.0,37,35,66,41,126
4,1.0,41.0,478.0,45,41,59,37,127
4,1.0,37.0,683.0,29,37,69,40,128
4,1.0,40.0,658.0,34,40,75,47,129
4,1.0,40.0,516.0,32,40,67,40,130
4,1.0,40.0,756.0,43,40,63,42,131
4,1.0,44.0,664.0,48,44,74,37,132
4,1.0,45.0,430.0,35,45,70,49,133
4,1.0,37.0,948.0,39,37,77,47,134
4,1.0,35.0,641.0,42,35,70,46,135
4,1.0,34.0,801.0,34,34,78,56,136
4,1.0,39.0,563.0,29,39,74,54,137
4,1.0,28.0,459.0,33,28,70,46,138
4,1.0,31.0,396.0,33,31,68,54,139
4,1.0,33.0,434.0,33,33,67,60,140
4,1.0,26.0,464.0,37,26,63,56,141
4,1.0,34.0,417.0,33,34,65,57,142
4,1.0,35.0,403.0,36,35,60,51,143
4,1.0,38.0,574.0,44,38,60,55,144
4,1.0,35.0,568.0,47,35,62,48,145
4,1.0,47.0,630.0,46,47,61,57,146
4,1.0,35.0,1202.0,46,35,70,43,147
4,1.0,44.0,1080.0,46,44,60,59,148
4,1.0,35.0,1005.0,39,35,56,51,149
5,0.0,84.0,1171.0,84,87,42,23,0
5,3.0,18.0,877.0,90,90,46,18,1
5,0.0,80.0,913.0,80,84,53,28,2
5,2.0,50.0,957.0,87,81,50,24,3
5,1.0,92.0,1095.0,86,92,61,28,4
5,1.0,78.0,993.0,75,78,55,30,5
5,0.0,71.0,932.0,71,78,50,34,6
5,3.0,43.0,1083.0,75,83,58,43,7
5,1.0,80.0,959.0,77,80,52,30,8
5,1.0,80.0,1710.0,70,80,43,28,9
5,0.0,65.0,790.0,65,91,49,29,10
5,1.0,90.0,895.0,77,90,53,30,11
5,1.0,79.0,910.0,66,79,44,29,12
5,2.0,45.0,739.0,66,90,45,30,13
5,1.0,81.0,794.0,67,81,45,35,14
5,1.0,75.0,711.0,59,75,39,32,15
5,3.0,33.0,779.0,67,82,54,33,16
5,0.0,64.0,806.0,64,82,51,20,17
5,1.0,87.0,871.0,61,87,42,28,18
5,1.0,85.0,781.0,62,85,50,27,19
5,1.0,87.0,1789.0,55,87,46,32,20
5,1.0,87.0,946.0,59,87,51,34,21
5,1.0,79.0,1031.0,56,79,50,38,22
5,1.0,75.0,860.0,57,75,45,34,23
5,1.0,75.0,767.0,61,75,47,34,24
5,2.0,40.0,993.0,59,74,40,33,25
5,1.0,82.0,807.0,50,82,42,37,26
5,0.0,57.0,837.0,57,72,48,41,27
5,3.0,37.0,829.0,60,73,48,37,28
5,1.0,71.0,869.0,66,71,47,38,29
5,1.0,57.0,885.0,65,57,48,34,30
5,1.0,62.0,825.0,64,62,48,28,31
5,0.0,63.0,955.0,63,56,51,23,32
5,0.0,61.0,772.0,61,58,49,37,33
5,3.0,30.0,1031.0,57,61,54,30,34
5,2.0,57.0,881.0,56,67,57,30,35
5,1.0,64.0,816.0,59,64,52,29,36
5,0.0,48.0,1526.0,48,65,56,27,37
5,1.0,64.0,787.0,46,64,46,27,38
5,1.0,60.0,1569.0,59,60,42,35,39
5,1.0,63.0,809.0,55,63,47,26,40
5,1.0,63.0,1118.0,55,63,48,14,41
5,0.0,56.0,899.0,56,58,50,17,42
5,1.0,56.0,809.0,53,56,52,20,43
5,0.0,52.0,891.0,52,55,60,17,44
5,1.0,61.0,879.0,56,61,59,16,45
5,1.0,55.0,938.0,52,55,49,17,46
5,0.0,58.0,976.0,58,51,54,18,47
5,3.0,23.0,1018.0,59,57,56,23,48
5,0.0,65.0,843.0,65,52,51,14,49
5,0.0,67.0,845.0,67,52,52,18,50
5,0.0,67.0,909.0,67,52,51,26,51
5,0.0,71.0,812.0,71,66,48,17,52
5,0.0,71.0,777.0,71,57,48,19,53
5,0.0,69.0,911.0,69,57,55,14,54
5,0.0,69.0,802.0,69,46,48,12,55
5,0.0,68.0,783.0,68,68,47,8,56
5,0.0,61.0,818.0,61,60,51,19,57
5,0.0,63.0,820.0,63,57,63,19,58
5,0.0,58.0,781.0,58,54,51,23,59
5,3.0,18.0,873.0,62,53,61,18,60
5,1.0,50.0,1002.0,53,50,53,18,61
5,2.0,50.0,883.0,59,61,50,13,62
5,0.0,65.0,1782.0,65,50,54,26,63
5,0.0,61.0,835.0,61,58,52,35,64
5,0.0,65.0,921.0,65,54,54,27,65
5,0.0,61.0,770.0,61,56,61,23,66
5,0.0,63.0,866.0,63,66,61,28,67
5,0.0,55.0,804.0,55,71,62,21,68
5,0.0,61.0,818.0,61,57,64,33,69
5,0.0,54.0,809.0,54,56,58,29,70
5,0.0,50.0,801.0,50,51,58,24,71
5,1.0,50.0,800.0,49,50,53,34,72
5,1.0,61.0,1054.0,47,61,50,30,73
5,1.0,63.0,906.0,49,63,51,31,74
5,1.0,68.0,854.0,49,68,57,40,75
5,1.0,56.0,809.0,42,56,44,41,76
5,0.0,48.0,807.0,48,59,43,39,77
5,1.0,66.0,836.0,42,66,48,35,78
5,1.0,56.0,978.0,42,56,50,40,79
5,1.0,56.0,884.0,43,56,51,35,80
5,1.0,59.0,840.0,48,59,49,37,81
5,1.0,59.0,749.0,39,59,48,31,82
5,1.0,55.0,824.0,32,55,54,36,83
5,3.0,40.0,835.0,38,52,51,40,84
5,2.0,58.0,762.0,43,61,58,34,85
5,2.0,51.0,840.0,43,60,51,32,86
5,2.0,62.0,810.0,40,58,62,32,87
5,2.0,64.0,1010.0,45,61,64,43,88
5,2.0,60.0,839.0,50,56,60,34,89
5,2.0,62.0,828.0,39,54,62,39,90
5,2.0,64.0,776.0,47,53,64,38,91
5,2.0,50.0,789.0,35,53,50,38,92
5,2.0,60.0,726.0,40,57,60,40,93
5,2.0,50.0,828.0,40,54,50,36,94
5,3.0,39.0,820.0,36,49,65,39,95
5,2.0,68.0,854.0,33,56,68,40,96
5,2.0,71.0,920.0,37,55,71,48,97
5,2.0,78.0,837.0,36,51,78,45,98
5,2.0,79.0,954.0,27,54,79,47,99
5,2.0,79.0,873.0,35,59,79,46,100
5,2.0,85.0,863.0,28,63,85,43,101
5,2.0,80.0,829.0,38,62,80,34,102
5,2.0,82.0,891.0,36,62,82,43,103
5,2.0,83.0,878.0,31,54,83,50,104
5,2.0,85.0,813.0,35,58,85,38,105
5,2.0,71.0,818.0,35,55,71,41,106
5,2.0,74.0,763.0,34,52,74,42,107
5,2.0,83.0,771.0,23,59,83,46,108
5,2.0,69.0,1058.0,34,57,69,53,109
5,2.0,75.0,778.0,33,51,75,52,110
5,2.0,64.0,815.0,18,49,64,46,111
5,2.0,68.0,801.0,33,47,68,51,112
5,2.0,74.0,791.0,34,55,74,43,113
5,2.0,80.0,781.0,31,46,80,38,114
5,2.0,70.0,780.0,30,40,70,40,115
5,2.0,73.0,951.0,36,44,73,45,116
5,2.0,66.0,810.0,26,47,66,39,117
5,2.0,71.0,825.0,30,46,71,49,118
5,2.0,70.0,905.0,24,50,70,37,119
5,2.0,71.0,886.0,33,47,71,35,120
5,2.0,65.0,820.0,29,45,65,39,121
5,2.0,71.0,795.0,29,43,71,45,122
5,2.0,73.0,837.0,37,32,73,51,123
5,2.0,65.0,1172.0,37,48,65,48,124
5,1.0,35.0,789.0,33,35,73,46,125
5,0.0,37.0,1032.0,37,35,66,41,126
5,3.0,37.0,878.0,45,41,59,37,127
5,2.0,69.0,828.0,29,37,69,40,128
5,2.0,75.0,881.0,34,40,75,47,129
5,2.0,67.0,907.0,32,40,67,40,130
5,2.0,63.0,991.0,43,40,63,42,131
5,2.0,74.0,1562.0,48,44,74,37,132
5,2.0,70.0,1387.0,35,45,70,49,133
5,2.0,77.0,1339.0,39,37,77,47,134
5,2.0,70.0,1488.0,42,35,70,46,135
5,2.0,78.0,1454.0,34,34,78,56,136
5,2.0,74.0,1699.0,29,39,74,54,137
5,2.0,70.0,1601.0,33,28,70,46,138
5,,,,33,31,68,54,139
5,2.0,67.0,1578.0,33,33,67,60,140
5,2.0,63.0,1309.0,37,26,63,56,141
5,2.0,65.0,1410.0,33,34,65,57,142
5,2.0,60.0,1619.0,36,35,60,51,143
5,2.0,60.0,976.0,44,38,60,55,144
5,2.0,62.0,1440.0,47,35,62,48,145
5,2.0,61.0,985.0,46,47,61,57,146
5,3.0,43.0,902.0,46,35,70,43,147
5,2.0,60.0,792.0,46,44,60,59,148
5,2.0,56.0,873.0,39,35,56,51,149
6,0.0,84.0,1232.0,84,87,42,23,0
6,0.0,90.0,1900.0,90,90,46,18,1
6,0.0,80.0,1471.0,80,84,53,28,2
6,0.0,87.0,1222.0,87,81,50,24,3
6,0.0,86.0,934.0,86,92,61,28,4
6,0.0,75.0,873.0,75,78,55,30,5
6,0.0,71.0,1040.0,71,78,50,34,6
6,1.0,83.0,848.0,75,83,58,43,7
6,1.0,80.0,1119.0,77,80,52,30,8
6,1.0,80.0,941.0,70,80,43,28,9
6,1.0,91.0,1010.0,65,91,49,29,10
6,1.0,90.0,1174.0,77,90,53,30,11
6,1.0,79.0,891.0,66,79,44,29,12
6,2.0,45.0,999.0,66,90,45,30,13
6,1.0,81.0,819.0,67,81,45,35,14
6,1.0,75.0,974.0,59,75,39,32,15
6,3.0,33.0,1045.0,67,82,54,33,16
6,,,,64,82,51,20,17
6,0.0,61.0,1254.0,61,87,42,28,18
6,1.0,85.0,835.0,62,85,50,27,19
6,1.0,87.0,886.0,55,87,46,32,20
6,1.0,87.0,825.0,59,87,51,34,21
6,1.0,79.0,877.0,56,79,50,38,22
6,1.0,75.0,896.0,57,75,45,34,23
6,0.0,61.0,1071.0,61,75,47,34,24
6,1.0,74.0,849.0,59,74,40,33,25
6,1.0,82.0,1385.0,50,82,42,37,26
6,1.0,72.0,909.0,57,72,48,41,27
6,1.0,73.0,1016.0,60,73,48,37,28
6,1.0,71.0,940.0,66,71,47,38,29
6,1.0,57.0,953.0,65,57,48,34,30
6,0.0,64.0,834.0,64,62,48,28,31
6,3.0,23.0,873.0,63,56,51,23,32
6,0.0,61.0,838.0,61,58,49,37,33
6,1.0,61.0,908.0,57,61,54,30,34
6,0.0,56.0,874.0,56,67,57,30,35
6,1.0,64.0,938.0,59,64,52,29,36
6,1.0,65.0,856.0,48,65,56,27,37
6,1.0,64.0,1297.0,46,64,46,27,38
6,1.0,60.0,940.0,59,60,42,35,39
6,1.0,63.0,859.0,55,63,47,26,40
6,1.0,63.0,858.0,55,63,48,14,41
6,1.0,58.0,914.0,56,58,50,17,42
6,1.0,56.0,853.0,53,56,52,20,43
6,1.0,55.0,944.0,52,55,60,17,44
6,0.0,56.0,884.0,56,61,59,16,45
6,0.0,52.0,842.0,52,55,49,17,46
6,1.0,51.0,872.0,58,51,54,18,47
6,1.0,57.0,814.0,59,57,56,23,48
6,1.0,52.0,871.0,65,52,51,14,49
6,0.0,67.0,975.0,67,52,52,18,50
6,0.0,67.0,937.0,67,52,51,26,51
6,1.0,66.0,915.0,71,66,48,17,52
6,1.0,57.0,1011.0,71,57,48,19,53
6,0.0,69.0,927.0,69,57,55,14,54
6,1.0,46.0,859.0,69,46,48,12,55
6,0.0,68.0,908.0,68,68,47,8,56
6,0.0,61.0,951.0,61,60,51,19,57
6,0.0,63.0,871.0,63,57,63,19,58
6,0.0,58.0,837.0,58,54,51,23,59
6,0.0,62.0,822.0,62,53,61,18,60
6,0.0,53.0,868.0,53,50,53,18,61
6,0.0,59.0,1165.0,59,61,50,13,62
6,1.0,50.0,843.0,65,50,54,26,63
6,0.0,61.0,894.0,61,58,52,35,64
6,0.0,65.0,879.0,65,54,54,27,65
6,0.0,61.0,972.0,61,56,61,23,66
6,0.0,63.0,839.0,63,66,61,28,67
6,0.0,55.0,894.0,55,71,62,21,68
6,0.0,61.0,872.0,61,57,64,33,69
6,1.0,56.0,859.0,54,56,58,29,70
6,1.0,51.0,796.0,50,51,58,24,71
6,1.0,50.0,910.0,49,50,53,34,72
6,1.0,61.0,772.0,47,61,50,30,73
6,1.0,63.0,849.0,49,63,51,31,74
6,1.0,68.0,821.0,49,68,57,40,75
6,0.0,42.0,955.0,42,56,44,41,76
6,1.0,59.0,991.0,48,59,43,39,77
6,1.0,66.0,861.0,42,66,48,35,78
6,1.0,56.0,844.0,42,56,50,40,79
6,1.0,56.0,784.0,43,56,51,35,80
6,1.0,59.0,882.0,48,59,49,37,81
6,3.0,31.0,963.0,39,59,48,31,82
6,2.0,54.0,1037.0,32,55,54,36,83
6,2.0,51.0,885.0,38,52,51,40,84
6,2.0,58.0,907.0,43,61,58,34,85
6,2.0,51.0,875.0,43,60,51,32,86
6,2.0,62.0,858.0,40,58,62,32,87
6,2.0,64.0,871.0,45,61,64,43,88
6,2.0,60.0,1927.0,50,56,60,34,89
6,2.0,62.0,1195.0,39,54,62,39,90
6,2.0,64.0,912.0,47,53,64,38,91
6,2.0,50.0,858.0,35,53,50,38,92
6,0.0,40.0,900.0,40,57,60,40,93
6,2.0,50.0,851.0,40,54,50,36,94
6,2.0,65.0,872.0,36,49,65,39,95
6,,,,33,56,68,40,96
6,2.0,71.0,1133.0,37,55,71,48,97
6,2.0,78.0,1175.0,36,51,78,45,98
6,2.0,79.0,904.0,27,54,79,47,99
6,2.0,79.0,851.0,35,59,79,46,100
6,3.0,43.0,844.0,28,63,85,43,101
6,2.0,80.0,940.0,38,62,80,34,102
6,,,,36,62,82,43,103
6,2.0,83.0,959.0,31,54,83,50,104
6,2.0,85.0,941.0,35,58,85,38,105
6,2.0,71.0,1057.0,35,55,71,41,106
6,2.0,74.0,1036.0,34,52,74,42,107
6,2.0,83.0,1003.0,23,59,83,46,108
6,2.0,69.0,1001.0,34,57,69,53,109
6,2.0,75.0,1070.0,33,51,75,52,110
6,2.0,64.0,940.0,18,49,64,46,111
6,2.0,68.0,955.0,33,47,68,51,112
6,2.0,74.0,884.0,34,55,74,43,113
6,2.0,80.0,914.0,31,46,80,38,114
6,2.0,70.0,931.0,30,40,70,40,115
6,2.0,73.0,875.0,36,44,73,45,116
6,2.0,66.0,856.0,26,47,66,39,117
6,2.0,71.0,905.0,30,46,71,49,118
6,2.0,70.0,914.0,24,50,70,37,119
6,2.0,71.0,1008.0,33,47,71,35,120
6,2.0,65.0,918.0,29,45,65,39,121
6,3.0,45.0,860.0,29,43,71,45,122
6,2.0,73.0,1023.0,37,32,73,51,123
6,2.0,65.0,1157.0,37,48,65,48,124
6,1.0,35.0,935.0,33,35,73,46,125
6,2.0,66.0,895.0,37,35,66,41,126
6,2.0,59.0,1089.0,45,41,59,37,127
6,2.0,69.0,1049.0,29,37,69,40,128
6,2.0,75.0,919.0,34,40,75,47,129
6,2.0,67.0,918.0,32,40,67,40,130
6,,,,43,40,63,42,131
6,2.0,74.0,1055.0,48,44,74,37,132
6,2.0,70.0,1216.0,35,45,70,49,133
6,2.0,77.0,1125.0,39,37,77,47,134
6,2.0,70.0,877.0,42,35,70,46,135
6,2.0,78.0,917.0,34,34,78,56,136
6,2.0,74.0,1166.0,29,39,74,54,137
6,2.0,70.0,955.0,33,28,70,46,138
6,2.0,68.0,1060.0,33,31,68,54,139
6,2.0,67.0,860.0,33,33,67,60,140
6,2.0,63.0,1265.0,37,26,63,56,141
6,2.0,65.0,1061.0,33,34,65,57,142
6,3.0,51.0,947.0,36,35,60,51,143
6,3.0,55.0,857.0,44,38,60,55,144
6,3.0,48.0,847.0,47,35,62,48,145
6,3.0,57.0,881.0,46,47,61,57,146
6,2.0,70.0,1015.0,46,35,70,43,147
6,2.0,60.0,961.0,46,44,60,59,148
6,2.0,56.0,930.0,39,35,56,51,149
7,0.0,84.0,1244.0,84,87,42,23,0
7,1.0,90.0,950.0,90,90,46,18,1
7,2.0,53.0,1275.0,80,84,53,28,2
7,3.0,24.0,757.0,87,81,50,24,3
7,1.0,92.0,774.0,86,92,61,28,4
7,1.0,78.0,793.0,75,78,55,30,5
7,1.0,78.0,845.0,71,78,50,34,6
7,0.0,75.0,1798.0,75,83,58,43,7
7,1.0,80.0,1012.0,77,80,52,30,8
7,1.0,80.0,769.0,70,80,43,28,9
7,0.0,65.0,780.0,65,91,49,29,10
7,1.0,90.0,810.0,77,90,53,30,11
7,1.0,79.0,799.0,66,79,44,29,12
7,1.0,90.0,744.0,66,90,45,30,13
7,1.0,81.0,774.0,67,81,45,35,14
7,1.0,75.0,873.0,59,75,39,32,15
7,2.0,54.0,1071.0,67,82,54,33,16
7,3.0,20.0,713.0,64,82,51,20,17
7,,,,61,87,42,28,18
7,1.0,85.0,1823.0,62,85,50,27,19
7,0.0,55.0,822.0,55,87,46,32,20
7,1.0,87.0,862.0,59,87,51,34,21
7,1.0,79.0,704.0,56,79,50,38,22
7,1.0,75.0,878.0,57,75,45,34,23
7,1.0,75.0,773.0,61,75,47,34,24
7,1.0,74.0,1518.0,59,74,40,33,25
7,0.0,50.0,797.0,50,82,42,37,26
7,1.0,72.0,728.0,57,72,48,41,27
7,2.0,48.0,775.0,60,73,48,37,28
7,3.0,38.0,759.0,66,71,47,38,29
7,1.0,57.0,1029.0,65,57,48,34,30
7,1.0,62.0,816.0,64,62,48,28,31
7,1.0,56.0,1521.0,63,56,51,23,32
7,1.0,58.0,711.0,61,58,49,37,33
7,0.0,57.0,750.0,57,61,54,30,34
7,1.0,67.0,826.0,56,67,57,30,35
7,0.0,59.0,699.0,59,64,52,29,36
7,,,,48,65,56,27,37
7,1.0,64.0,1049.0,46,64,46,27,38
7,0.0,59.0,2037.0,59,60,42,35,39
7,1.0,63.0,821.0,55,63,47,26,40
7,0.0,55.0,733.0,55,63,48,14,41
7,1.0,58.0,1462.0,56,58,50,17,42
7,1.0,56.0,905.0,53,56,52,20,43
7,1.0,55.0,906.0,52,55,60,17,44
7,1.0,61.0,843.0,56,61,59,16,45
7,1.0,55.0,1959.0,52,55,49,17,46
7,0.0,58.0,732.0,58,51,54,18,47
7,0.0,59.0,1414.0,59,57,56,23,48
7,0.0,65.0,815.0,65,52,51,14,49
7,0.0,67.0,847.0,67,52,52,18,50
7,0.0,67.0,759.0,67,52,51,26,51
7,0.0,71.0,1785.0,71,66,48,17,52
7,0.0,71.0,850.0,71,57,48,19,53
7,0.0,69.0,784.0,69,57,55,14,54
7,,,,69,46,48,12,55
7,2.0,47.0,1337.0,68,68,47,8,56
7,3.0,19.0,853.0,61,60,51,19,57
7,0.0,63.0,902.0,63,57,63,19,58
7,1.0,54.0,1141.0,58,54,51,23,59
7,0.0,62.0,721.0,62,53,61,18,60
7,0.0,53.0,768.0,53,50,53,18,61
7,0.0,59.0,780.0,59,61,50,13,62
7,0.0,65.0,789.0,65,50,54,26,63
7,0.0,61.0,783.0,61,58,52,35,64
7,0.0,65.0,761.0,65,54,54,27,65
7,0.0,61.0,852.0,61,56,61,23,66
7,0.0,63.0,828.0,63,66,61,28,67
7,,,,55,71,62,21,68
7,0.0,61.0,1052.0,61,57,64,33,69
7,0.0,54.0,677.0,54,56,58,29,70
7,0.0,50.0,855.0,50,51,58,24,71
7,0.0,49.0,1412.0,49,50,53,34,72
7,1.0,61.0,1864.0,47,61,50,30,73
7,1.0,63.0,819.0,49,63,51,31,74
7,1.0,68.0,1862.0,49,68,57,40,75
7,1.0,56.0,753.0,42,56,44,41,76
7,1.0,59.0,857.0,48,59,43,39,77
7,1.0,66.0,801.0,42,66,48,35,78
7,1.0,56.0,671.0,42,56,50,40,79
7,1.0,56.0,802.0,43,56,51,35,80
7,1.0,59.0,864.0,48,59,49,37,81
7,0.0,39.0,682.0,39,59,48,31,82
7,1.0,55.0,860.0,32,55,54,36,83
7,3.0,40.0,754.0,38,52,51,40,84
7,2.0,58.0,759.0,43,61,58,34,85
7,1.0,60.0,729.0,43,60,51,32,86
7,1.0,58.0,862.0,40,58,62,32,87
7,2.0,64.0,851.0,45,61,64,43,88
7,2.0,60.0,1118.0,50,56,60,34,89
7,2.0,62.0,802.0,39,54,62,39,90
7,2.0,64.0,1504.0,47,53,64,38,91
7,2.0,50.0,897.0,35,53,50,38,92
7,2.0,60.0,1360.0,40,57,60,40,93
7,2.0,50.0,932.0,40,54,50,36,94
7,1.0,49.0,1395.0,36,49,65,39,95
7,2.0,68.0,875.0,33,56,68,40,96
7,0.0,37.0,867.0,37,55,71,48,97
7,2.0,78.0,680.0,36,51,78,45,98
7,2.0,79.0,838.0,27,54,79,47,99
7,2.0,79.0,840.0,35,59,79,46,100
7,2.0,85.0,829.0,28,63,85,43,101
7,2.0,80.0,723.0,38,62,80,34,102
